x_c y_c z_c
-0.350645 -0.373534 0.85879
-0.323948 -0.134085 0.936525
0.109604 0.825654 -0.553428
-0.969004 0.0789123 0.234104
-0.58799 -0.525392 0.615004
0.2755 -0.189157 0.942507
0.803567 0.141793 -0.578079
-0.239777 -0.100469 -0.965615
0.283889 -0.461736 -0.840361
0.94941 -0.0722548 -0.305613
0.566096 -0.428475 0.704234
-0.0388579 0.161881 -0.986045
-0.977444 0.10642 -0.182423
-0.984166 -0.101831 -0.145077
-0.434095 -0.0631488 -0.898651
0.150853 0.738831 -0.65679
-0.526988 -0.0646015 0.847414
-0.955 -0.0785416 0.286016
0.983633 0.0713038 0.165475
-0.428231 -0.113604 0.8965
-0.365351 0.467241 -0.805111
-0.548503 0.803482 -0.231431
-0.304526 0.878335 -0.368499
0.848292 0.386198 -0.362286
-0.489172 0.173244 0.854809
-0.07742 0.920076 -0.384013
-0.10091 0.820407 0.562805
-0.876138 0.340146 -0.341588
0.355414 0.191947 -0.914788
-0.214235 -0.929266 0.300946
0.558809 -0.208354 0.802696
0.0802814 -0.931971 0.353531
-0.87723 -0.449461 0.168676
0.765822 0.624476 0.153448
0.534768 -0.113738 0.837309
0.550233 0.749728 -0.367629
0.558982 0.331253 0.760139
-0.272981 0.443939 0.853463
0.0926545 -0.0190592 -0.995516
-0.214646 -0.966642 -0.139753
0.91838 0.128435 -0.374276
-0.168979 0.971629 0.165479
0.175873 -0.763842 -0.620979
-0.425629 0.117863 0.897189
-0.782522 -0.338896 -0.52231
0.432874 0.900576 0.0397754
-0.527319 0.727656 -0.438693
0.333376 -0.636971 0.695074
-0.82834 0.33242 -0.450943
0.63026 0.320949 -0.70694
-0.694668 -0.373608 0.614698
0.105367 0.284147 -0.952973
0.909031 -0.16577 -0.382338
-0.687033 0.60587 -0.401132
-0.964218 0.215737 -0.154079
-0.340511 -0.14861 0.928422
0.739863 -0.127842 0.6605
-0.294459 0.0824502 -0.952101
0.0589415 -0.0200071 0.998061
0.384201 -0.908241 0.165794
0.562925 -0.497071 0.66033
0.61041 -0.759554 0.224672
-0.0920954 0.906883 0.411196
-0.569824 0.772264 -0.280907
-0.303011 -0.0786281 0.949738
-0.466899 0.535995 -0.703359
0.807876 0.563575 0.172394
0.71439 -0.459917 0.527373
-0.364861 0.61024 0.703196
-0.875903 -0.381992 0.294748
-0.26628 0.644448 -0.716785
0.166791 0.889151 -0.426135
0.0825017 0.591064 0.802394
0.0890599 0.906698 0.41227
0.975616 -0.144459 0.165244
-0.897044 -0.0575602 -0.438177
0.37335 0.768869 0.519086
-0.392376 -0.366473 -0.843646
0.844043 0.510578 -0.16402
-0.805628 -0.0289339 -0.591715
0.661021 0.305723 0.685262
0.62679 -0.588401 0.510802
-0.315043 0.947166 -0.0601949
0.972984 -0.0378387 -0.227752
0.912518 0.377494 -0.157512
-0.435088 0.791606 0.429021
0.122897 -0.723173 -0.679645
0.629679 -0.747234 0.212475
-0.757957 0.64972 0.0580039
0.94031 0.335905 0.0546304
-0.841765 0.270095 0.467419
0.478829 0.67893 0.556575
0.702339 -0.332135 0.629608
0.946081 -0.141291 -0.291491
-0.368077 0.37049 -0.852793
-0.211954 0.193902 0.95785
0.0482615 0.372631 0.926724
-0.929842 0.356225 0.0921839
-0.304061 -0.645679 0.700461
-0.901968 -0.326166 0.282967
0.093358 -0.843609 -0.52878
0.292082 -0.344531 -0.892181
-0.765648 -0.292477 -0.572922
0.136594 -0.931321 0.337613
0.230609 0.784313 0.575911
-0.848477 -0.215946 -0.483171
-0.612463 0.531365 -0.58527
-0.242525 -0.838948 0.487183
-0.359805 -0.375779 -0.854008
-0.605927 0.756297 0.246713
-0.221725 0.202033 -0.95395
-0.89594 -0.443887 0.0159728
-0.0963729 0.86714 -0.488653
0.251085 -0.0578725 0.966233
-0.955915 0.255517 -0.144698
-0.409837 -0.863033 -0.295307
-0.693083 -0.504941 -0.514461
0.737343 0.545798 -0.398032
-0.155013 0.687133 0.709802
-0.0752691 0.67717 -0.731966
-0.485246 -0.704668 0.517666
0.88687 0.305399 0.346688
0.786504 -0.299044 -0.540356
0.934058 -0.281402 0.219884
-0.910722 -0.302628 0.281072
-0.194746 0.874801 -0.443619
-0.588603 0.803964 -0.0847826
0.178603 -0.605368 -0.775649
-0.0138844 0.196818 0.980342
-0.409583 0.731709 -0.544834
-0.755237 0.552055 -0.353345
0.358198 -0.211958 0.909268
0.962812 0.248972 -0.104911
0.256885 0.0582963 -0.964682
0.651802 0.701261 -0.288768
-0.69748 0.377955 -0.608829
-0.279289 0.590696 -0.757018
-0.448051 0.427496 0.785174
-0.591628 0.295514 0.750099
0.219851 0.749078 -0.624939
0.20952 -0.808353 0.550151
-0.231939 0.670606 -0.704622
-0.512922 -0.601933 -0.612036
0.17863 0.936874 -0.300595
0.311888 0.560884 0.7669
0.879595 -0.331972 0.340745
0.291282 -0.711216 0.639786
-0.679747 0.183499 0.710121
-0.288581 -0.11603 0.950399
-0.393001 0.50347 -0.76946
-0.264186 0.382222 0.885501
-0.970026 -0.23927 0.0424209
-0.387185 0.508664 -0.768992
0.00413698 -0.989248 0.146189
0.204637 -0.88713 0.413671
-0.15342 0.849567 0.504677
0.192683 0.245629 0.950021
0.869941 0.0782286 0.486912
0.0698385 0.96337 -0.258922
-0.459864 -0.882917 0.0947767
0.575589 0.610736 -0.543782
-0.39916 0.281809 -0.872499
-0.231339 -0.608742 0.758891
-0.47642 0.873526 0.0998828
-0.80394 -0.115015 -0.583482
0.834226 0.479682 -0.271977
0.966114 0.157773 -0.204284
0.0378128 -0.54285 -0.838978
-0.0564771 -0.538962 -0.840435
0.507223 -0.167513 -0.845378
-0.0696238 0.983048 0.169614
-0.332503 0.716947 0.612722
0.651603 -0.0751793 -0.754825
0.812723 0.39134 -0.431664
-0.0307203 -0.751763 0.658717
-0.336901 0.319253 0.885762
-0.277999 0.00105471 -0.960581
-0.481787 0.833002 0.27201
-0.514994 0.230591 -0.825596
-0.212986 0.377158 0.901326
0.371313 0.648244 0.66476
-0.0121987 0.113312 0.993485
0.808712 -0.582628 0.0808029
-0.0711397 -0.499851 0.863185
0.781922 0.445748 -0.435784
-0.265248 -0.829364 -0.491731
-0.257204 0.246668 -0.934345
-0.792121 0.153727 -0.590688
-0.242236 -0.850464 -0.46694
-0.851644 0.114416 0.51148
-0.277893 0.956752 -0.0860329
-0.676444 0.525237 0.516285
-0.695239 -0.713943 0.0832345
0.137802 -0.498048 -0.85613
0.741184 0.114297 -0.6615
0.614085 0.318164 0.722268
0.590564 0.308838 -0.745556
-0.334031 0.4468 0.829936
-0.954332 0.179903 0.238506
-0.268177 -0.960594 0.0730734
0.122583 -0.856747 -0.500956
0.297873 0.218499 0.929263
0.493632 -0.102778 -0.863577
0.685386 -0.235507 0.689044
0.60265 -0.299348 -0.739732
0.80023 0.280315 0.530147
-0.725998 -0.487552 -0.484995
-0.268 0.154481 -0.950953
0.582411 -0.769292 -0.262655
-0.0568403 0.873228 0.483985
0.376117 0.801053 0.465671
0.298967 -0.331177 -0.894953
0.925258 -0.198092 -0.323507
-0.43151 0.902057 0.00960964
-0.105156 0.676843 -0.728578
0.70732 0.61286 0.35228
-0.848145 -0.370158 -0.378989
-0.0594215 0.233157 0.970622
-0.455577 0.428307 0.780386
-0.901936 -0.369083 0.224254
0.495612 -0.110253 0.861518
-0.803595 0.584997 -0.109611
-0.986712 -0.0869282 -0.137268
0.763214 0.644874 -0.0405225
-0.12668 -0.85743 -0.498765
-0.202912 -0.441116 -0.87421
-0.402073 0.882286 -0.244763
-0.0602626 -0.645702 0.761208
0.432598 0.898926 -0.0692186
0.236596 0.961251 0.141489
-0.501611 -0.418655 -0.757043
0.44537 -0.89273 0.0684051
-0.975323 -0.185466 0.119783
0.770769 0.617609 -0.156442
-0.795678 -0.495889 -0.347838
0.206129 0.799788 0.563782
0.324458 -0.925932 0.193329
0.0265675 0.750081 -0.660813
-0.591056 0.605231 -0.533243
-0.604032 -0.743916 -0.285893
0.676646 -0.299939 0.672448
-0.936091 -0.242343 -0.254958
0.336515 -0.678796 0.652682
-0.521644 0.341084 0.782016
-0.0382456 -0.919634 -0.390911
0.748289 0.629274 -0.209946
-0.977618 -0.0136902 -0.209942
0.0929914 0.276096 -0.956621
-0.399915 0.0552614 0.914885
0.844649 -0.258367 -0.468843
-0.570438 0.810515 -0.132909
-0.767595 0.628046 0.127893
0.289329 0.208561 0.934233
-0.940724 0.065314 -0.332824
-0.570703 0.294296 0.766608
-0.936616 -0.267709 -0.226013
0.822323 -0.406559 0.398113
-0.743103 0.303887 -0.596197
-0.822575 -0.131162 -0.553324
-0.958531 -0.0153066 -0.284575
-0.378786 0.378723 -0.844446
0.129486 0.981773 -0.139123
0.136721 0.756439 0.639615
0.0442282 0.567563 0.822141
-0.435158 -0.718894 0.54206
-0.748388 -0.376654 -0.545937
0.608471 0.400567 -0.685061
-0.0260138 0.138981 0.989953
-0.35079 0.329493 -0.876573
0.184544 -0.343047 0.921011
-0.697263 -0.598188 -0.394961
-0.489952 -0.565094 0.663789
0.0102854 -0.967774 0.25161
0.532977 0.772254 -0.345773
0.355362 -0.788921 -0.501321
-0.0609859 -0.797767 -0.599874
-0.126246 0.99172 -0.0235193
0.576393 0.771739 0.268684
0.263544 0.500572 -0.824604
0.100418 -0.704756 0.702307
0.523909 -0.0651674 -0.849278
0.990734 0.12771 -0.0462119
0.0823061 -0.989308 -0.120399
-0.534922 0.415804 0.735503
0.135452 0.0314969 -0.990283
-0.227335 0.94888 -0.218964
0.231911 0.368312 0.900313
0.542504 0.383911 0.747196
0.905396 0.338501 0.256271
-0.515668 -0.856183 -0.0322014
-0.470833 0.648596 -0.598029
-0.787398 0.273009 -0.552694
0.88757 0.455107 0.0714005
0.268107 -0.33433 0.903516
-0.409416 0.163366 -0.897603
0.571241 0.480484 0.665446
-0.848602 0.527914 0.0343628
-0.976998 0.160223 -0.140723
0.157131 0.91896 0.361694
-0.510248 0.341425 0.789352
0.106135 0.917777 0.38265
-0.774835 -0.12421 0.619841
0.98311 0.171332 0.0643359
-0.640002 0.408515 -0.650778
0.219562 -0.935162 0.277964
0.5459 0.384589 -0.744369
-0.149402 -0.91814 0.367013
0.271763 0.616132 -0.739274
0.399656 -0.324689 0.857235
-0.195197 -0.364259 0.910612
0.208301 -0.634271 -0.744521
0.716291 0.255354 -0.649401
0.453003 -0.113832 -0.884212
0.255336 0.760007 -0.597656
-0.421205 0.104741 0.900897
0.607222 0.519335 0.601308
-0.455504 0.693899 0.557692
-0.0592773 0.650289 0.757371
0.252274 -0.653649 0.713513
-0.151043 0.476546 0.866077
-0.923066 -0.250902 -0.291543
0.513769 0.408286 -0.754548
0.359329 0.337606 -0.870003
-0.19817 -0.834441 -0.514235
-0.418119 -0.897139 -0.14254
-0.494031 -0.515182 -0.700372
-0.794193 -0.101308 0.599161
-0.347518 -0.913706 0.210649
0.243056 -0.535092 0.809074
-0.284635 0.600043 0.747617
-0.00968208 0.719012 0.69493
0.645904 0.759089 0.0811851
0.554584 0.178916 -0.812666
-0.302973 -0.762384 -0.57182
0.71456 0.664344 0.219205
-0.578892 0.646597 -0.496786
0.599753 0.482198 -0.638578
-0.637601 -0.601827 0.480904
-0.195918 0.927443 -0.318536
0.484324 0.846264 -0.221962
0.350865 -0.124407 0.928125
-0.433672 0.0633298 0.898843
-0.179176 -0.866743 0.465459
0.799155 -0.601074 -0.0078123
0.946534 -0.0416535 -0.319905
-0.339823 -0.726388 -0.597395
-0.942982 0.274687 -0.187967
-0.676131 0.660582 -0.32631
-0.120661 -0.347206 -0.929994
0.100275 0.190913 0.976472
0.92509 0.13396 -0.355336
-0.661477 -0.217147 -0.717841
0.584382 0.636804 0.50297
-0.690688 0.143404 0.708792
0.342788 -0.932729 0.111866
-0.302064 -0.544876 0.78222
0.690199 0.209514 0.692625
0.447332 -0.59251 0.669944
-0.736498 -0.672085 0.0766338
0.664661 -0.31068 0.679488
0.466845 0.821453 0.327522
-0.62288 0.117017 0.773517
-0.304905 -0.328797 0.893826
-0.078418 -0.882443 0.463838
0.480898 0.0974888 -0.87134
0.455263 0.86633 -0.205446
-0.861784 -0.330667 -0.384692
0.235571 0.170502 0.956784
-0.332218 0.0933717 0.93857
0.491213 -0.763158 0.41988
0.685386 0.716653 -0.129054
0.191353 0.584782 -0.788298
0.509825 0.0742029 0.857072
-0.0487019 -0.915637 0.399046
-0.91542 0.0472242 0.399721
0.265126 0.119429 -0.956789
0.42296 0.00285142 0.906144
0.389199 -0.30968 -0.867538
0.473125 0.754665 -0.454569
0.280555 0.912897 -0.296493
0.65049 -0.206453 0.730917
-0.454646 -0.750466 -0.479685
0.647184 -0.365074 0.669233
0.212122 0.851454 0.479614
0.332366 0.199771 -0.921751
0.63166 0.351254 -0.691105
0.35892 0.895787 -0.262187
0.996576 0.0197215 -0.0803
-0.0881197 0.377456 -0.921825
0.309439 -0.544572 0.779544
-0.783909 -0.491214 0.379731
-0.176746 -0.309034 0.934483
-0.464641 -0.523191 0.714409
-0.624082 -0.255648 -0.738353
-0.595177 -0.145651 -0.790285
0.226186 -0.962503 0.149758
-0.564143 0.673693 -0.477369
0.927592 -0.373476 0.00937287
-0.479984 0.797656 -0.365185
0.752039 0.0199799 0.658815
-0.246103 0.96427 -0.0980611
0.00086854 -0.907832 0.419332
0.533828 0.821254 -0.201417
-0.444993 0.883294 -0.147555
0.934483 0.35166 0.0554654
0.28597 -0.322192 0.902449
0.536177 -0.595362 0.598379
-0.740646 -0.485044 0.464947
-0.442356 -0.518224 -0.73196
0.70524 -0.707828 0.0402038
0.728463 0.101997 -0.67745
-0.547605 0.577442 0.605549
0.161137 -0.985495 -0.0532385
0.454061 0.660932 0.597493
0.0764269 0.809381 0.582289
0.761682 -0.0436365 0.64648
0.443886 -0.859577 -0.253166
-0.961354 0.0867276 -0.261297
0.418232 0.866805 -0.271535
0.044622 -0.973355 -0.224922
0.720739 -0.499926 -0.480218
-0.881734 -0.440124 0.169808
0.393718 -0.825088 0.405236
-0.484996 0.382226 -0.786564
0.45252 0.528347 -0.718383
0.841652 0.484121 0.239268
-0.390045 0.741492 0.545945
0.997354 0.0492586 0.0534705
0.0915838 -0.779697 0.619423
-0.518127 0.202129 -0.831076
-0.352893 -0.929886 -0.103817
-0.11695 -0.422399 0.898834
0.216401 -0.962881 -0.161343
-0.829953 -0.557746 0.00985372
-0.703734 -0.22116 0.675164
0.750414 0.0110479 0.660876
-0.0242807 0.61281 0.789857
-0.310878 0.69637 0.646857
0.140125 0.890997 -0.431845
0.389005 0.829804 -0.400126
-0.13766 0.143798 0.979986
-0.220377 0.952745 -0.209069
-0.975383 -0.182306 -0.124064
-0.165978 -0.612166 0.773113
0.749724 -0.606368 -0.265013
0.86645 -0.208295 -0.453737
0.170351 -0.985262 0.0154696
-0.470677 -0.846442 0.248995
0.829909 0.223197 -0.511306
0.601295 -0.603247 0.523963
-0.0419976 0.278486 -0.959522
-0.311239 0.707553 0.634428
-0.082636 0.818247 0.568897
0.493158 0.0499414 0.868505
0.764452 0.419097 0.489869
-0.791972 -0.430503 -0.432952
-0.835208 0.525722 0.161384
0.5382 0.27497 0.796701
0.563619 -0.590236 -0.577889
0.000659807 0.5537 0.832716
0.293893 0.679629 0.67211
0.0112613 -0.696488 0.71748
0.309118 -0.728211 -0.611682
-0.294128 0.613461 0.732908
0.162544 -0.449302 0.878469
-0.590027 -0.732704 -0.339137
-0.730192 0.414649 -0.543034
-0.722568 0.259864 -0.640598
0.626176 -0.698224 -0.346969
-0.465082 0.0435042 -0.884198
-0.884686 -0.464667 0.0376221
-0.180417 -0.679805 0.710855
-0.195028 0.801107 -0.565854
0.836701 0.298879 -0.458914
-0.593786 -0.727209 -0.344362
0.703579 0.277247 -0.654301
0.177507 -0.150342 0.972568
-0.336142 -0.845092 0.415727
0.413816 0.412238 -0.811675
0.394218 0.435888 0.809069
-0.0914595 0.930783 0.353947
-0.897098 0.438046 -0.0577046
0.280694 0.60704 -0.743447
-0.486799 0.840325 -0.238497
-0.541149 0.322805 -0.776501
0.0440215 -0.567778 -0.822004
-0.192265 0.165512 -0.967285
-0.0232038 -0.0110941 0.999669
-0.0639567 0.302071 -0.951138
0.954216 -0.198153 -0.224071
0.140023 -0.359272 0.922668
-0.163997 -0.440368 0.882712
-0.495949 0.0788424 0.864765
-0.799259 0.197678 0.567547
-0.34683 0.874484 0.339095
-0.78491 -0.0923838 0.612684
0.443849 -0.883265 0.151132
-0.475823 0.800806 0.363733
0.613926 0.741006 -0.27204
-0.772947 0.634063 -0.0227251
0.134211 -0.909064 0.394448
-0.758404 -0.213544 0.615811
0.811356 0.376882 0.446834
0.206623 -0.952565 0.223444
-0.541894 -0.383426 0.747887
-0.493432 -0.680965 0.541121
-0.804258 -0.593944 0.0200079
0.876971 -0.214856 0.429836
-0.606238 -0.615358 0.503795
0.325992 -0.358235 -0.87487
-0.586532 -0.537392 -0.605962
-0.0964702 -0.988655 -0.115131
0.692589 -0.494599 -0.525065
-0.958679 -0.167968 -0.229612
-0.797195 -0.391207 0.459823
-0.628296 -0.517768 -0.580655
0.26509 0.91243 -0.311767
-0.358211 0.760517 0.541571
0.804264 -0.478774 0.352044
0.669599 0.282671 -0.686829
0.157566 0.28343 -0.94596
-0.591822 -0.172849 0.787318
-0.365314 -0.854153 -0.370092
0.0378351 0.696602 -0.71646
-0.0563335 0.993398 0.099935
-0.392785 0.89722 -0.201782
-0.555433 0.148063 0.818274
-0.866157 0.449947 0.217531
0.206019 -0.479189 0.853191
0.426172 -0.903618 0.0430444
-0.332653 0.94071 0.0663847
-0.459597 0.875155 -0.151241
0.923439 -0.367623 0.110065
-0.151321 0.329927 0.931799
0.734992 0.0954734 0.671321
-0.65009 0.685097 -0.328672
0.518418 -0.628733 -0.579602
0.99744 -0.0268245 0.0662798
0.445862 0.673894 -0.58913
0.686493 0.015928 -0.726962
0.132082 0.985399 0.107436
0.622177 -0.756556 0.201291
-0.720935 -0.657319 0.219511
0.950257 -0.179503 0.254538
-0.144213 -0.711535 0.687692
0.325248 -0.394708 0.859313
0.91317 -0.0128263 -0.407378
0.635982 -0.408069 -0.654986
0.217393 -0.841896 0.493915
0.512787 -0.706398 0.487905
0.815262 -0.534221 -0.223509
0.603437 0.718407 -0.346058
0.116079 -0.93434 -0.33695
0.84947 0.282667 -0.445533
0.84022 -0.0316306 0.541322
0.744733 0.596464 -0.299339
0.408534 -0.841085 -0.354507
-0.675508 -0.73418 -0.0683284
0.150087 0.985841 0.0747707
-0.398502 0.762179 -0.510175
0.819732 0.567699 -0.0758751
0.394766 -0.458903 0.79597
-0.451249 0.886282 -0.104299
0.539446 0.839552 0.0644257
-0.269265 -0.548619 0.791526
0.173397 0.295728 -0.939403
-0.990949 0.13281 -0.0195362
-0.937589 0.0445482 0.34488
0.842492 -0.529594 0.0986774
0.73624 0.0404775 0.675509
0.399429 0.759751 0.513065
0.709623 -0.586221 0.390872
-0.525688 -0.786859 0.323273
0.419371 0.0597117 -0.905849
0.844377 0.192842 0.49984
-0.711248 0.0914747 -0.696964
0.323887 -0.915872 -0.237226
-0.660158 0.524197 0.537968
0.665774 -0.257318 -0.70038
-0.132398 -0.937246 -0.322553
-0.915797 0.400949 -0.0235859
-0.827068 0.442712 -0.34636
-0.694097 -0.719282 -0.0293794
0.690507 -0.6834 -0.23699
0.585348 -0.0559597 0.808849
-0.793737 0.446722 -0.41282
0.751615 0.658979 -0.0286665
-0.528739 -0.375003 -0.761451
0.734766 0.575447 -0.359139
-0.5944 0.161519 0.787782
0.734155 0.301603 0.608319
0.0984994 0.477027 0.873352
0.578859 0.744838 0.33187
0.166405 0.226148 0.959774
-0.177481 -0.544272 0.81992
-0.344323 0.701092 -0.624429
0.0400887 -0.971232 0.234738
0.620295 -0.784043 0.0225872
-0.204074 0.604839 -0.769755
0.93403 0.00521948 -0.357156
-0.835226 -0.0554938 -0.5471
0.100837 -0.593495 0.798496
-0.560404 -0.726116 0.398375
0.311043 0.882472 -0.352839
0.341855 -0.374332 -0.861981
0.708786 0.701897 0.0704502
0.0749895 0.0929036 -0.992847
-0.519274 0.59639 0.612105
0.651153 -0.0817574 -0.75453
0.0257122 0.987524 -0.155358
0.655316 0.126668 -0.744659
0.940905 0.0125624 0.338436
-0.504384 -0.855799 0.114908
0.083515 -0.45978 0.884097
-0.374626 0.784071 0.494862
-0.977893 -0.196787 -0.0707085
0.970449 0.235799 0.0512671
-0.637645 -0.748384 0.182567
0.515208 0.737047 0.437405
0.812732 0.527476 0.247458
0.205911 -0.817812 -0.537386
-0.399149 0.00727783 0.916857
-0.215226 0.045609 0.975499
0.415136 0.50783 0.754832
-0.642607 0.765515 -0.0322827
0.972133 -0.23431 0.00744745
0.715485 -0.422098 -0.5567
-0.488622 0.748552 -0.448238
-0.561561 0.768051 0.307809
-0.64859 0.120846 0.751483
0.0527942 -0.702594 -0.70963
-0.424127 0.241348 -0.87285
-0.332603 -0.929195 0.16116
-0.502936 0.568751 0.650828
0.707991 0.615553 -0.346184
0.397323 -0.871543 0.28731
-0.801342 -0.370836 -0.469396
0.942013 0.117139 -0.314468
-0.304414 -0.379146 0.873831
0.447364 -0.859671 -0.24664
-0.190688 -0.379352 0.905389
-0.735634 0.338538 0.586714
-0.770331 0.637194 -0.023948
0.0537281 -0.49586 0.866739
0.0528159 -0.681922 0.729516
-0.708033 -0.573463 0.412103
0.206541 0.773015 0.599824
-0.242667 0.903199 -0.35404
0.182264 -0.464824 0.86644
-0.0254968 0.656072 0.754267
-0.395736 -0.789293 -0.469478
0.0966047 0.387739 -0.916693
-0.956934 0.285872 -0.0505478
0.18251 -0.770696 0.610507
-0.362403 0.648035 -0.669862
-0.680497 0.724661 0.108578
0.172764 -0.49864 -0.849418
-0.00287864 0.962446 0.271458
0.945496 0.0064782 -0.325569
0.495586 -0.847185 0.191502
0.329121 -0.746435 0.578371
-0.0996106 0.332634 -0.93778
-0.439105 -0.84889 -0.294232
0.537738 -0.794963 0.280842
0.0461838 -0.0708959 -0.996414
-0.0432876 0.851407 -0.522717
-0.856003 0.15139 0.494308
0.276725 0.261245 0.924756
-0.952476 -0.278604 -0.123162
-0.84857 -0.502125 -0.166731
0.948689 0.193747 -0.249902
0.652017 0.702803 0.284503
-0.0977488 0.973957 -0.204581
-0.971414 0.0644882 0.228464
0.282333 0.372663 -0.883974
0.0282266 -0.708342 0.705305
-0.875945 -0.480887 0.0383063
-0.207561 0.416671 -0.885044
-0.666987 -0.00808504 -0.745025
-0.204045 -0.132553 0.969946
-0.739094 0.672056 0.045613
0.858392 0.053429 -0.510204
-0.365426 0.522952 0.770055
0.337726 0.924008 -0.179306
0.434228 -0.740148 -0.513446
0.560307 0.653143 -0.509372
0.903934 0.302919 -0.301902
-0.766183 0.542625 0.34427
0.480919 -0.469197 0.740656
0.779938 0.370554 -0.504367
-0.0835983 -0.853297 0.514681
0.160769 -0.043604 0.986028
-0.266159 0.66298 -0.699726
-0.066203 -0.95068 -0.303026
0.87442 0.263262 -0.407533
0.941335 -0.33606 -0.0308592
-0.335179 0.122417 -0.934168
-0.901757 0.414305 0.123233
0.440457 0.886747 -0.140274
0.143018 -0.842443 -0.519457
-0.538541 -0.302174 -0.786552
0.78059 -0.50072 0.374112
0.17219 0.936978 -0.30401
0.742765 -0.667581 -0.0513318
0.669002 -0.738949 -0.0799417
0.794674 -0.00500314 0.607016
0.844804 0.474037 0.248183
0.946954 -0.316025 -0.0583615
-0.240758 -0.871943 -0.426323
-0.574608 0.804472 -0.1505
-0.849627 0.329589 0.411711
0.810359 0.0401336 0.584558
0.297859 -0.932707 0.203316
-0.799805 -0.497397 0.336019
-0.866089 0.231631 0.442986
-0.379766 0.105621 0.919033
0.548865 0.834372 -0.0507009
-0.33452 0.65606 0.676521
-0.142279 0.081959 0.986428
0.133884 -0.924128 0.357859
0.505251 -0.0307327 0.862425
-0.852964 0.47556 0.215163
-0.74193 0.044865 -0.668975
-0.291475 0.772791 -0.56377
0.0318387 0.970165 -0.240346
0.064413 0.832224 -0.550686
-0.0258588 0.640121 0.767839
0.917901 -0.0186492 -0.396371
-0.808008 -0.586877 0.0519457
0.331739 0.131312 0.934187
0.525808 -0.685441 -0.503684
-0.134221 0.358114 -0.92398
0.752569 -0.161083 -0.638507
-0.0304585 -0.751763 -0.65873
-0.538963 0.239045 0.807698
-0.260783 -0.282575 -0.923116
-0.717071 -0.498766 -0.486869
0.86731 -0.144247 0.47641
-0.894521 0.427976 0.129106
0.802278 0.324153 0.501274
0.818133 -0.192397 -0.541887
0.432225 -0.253701 0.865342
-0.532333 0.683674 -0.499211
-0.155902 -0.810068 0.565229
0.784266 0.137139 -0.605078
